,artist.inverted,track,time,genre,date.entered,date.peaked,week,no.
2968,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x13th.week,21.0
2969,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x14th.week,24.0
2970,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x15th.week,21.0
2971,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x16th.week,20.0
2972,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x17th.week,21.0
2973,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x18th.week,24.0
2974,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x19th.week,28.0
2975,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x20th.week,30.0
2976,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x21st.week,32.0
2977,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x22nd.week,37.0
2978,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x23rd.week,37.0
2979,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x24th.week,42.0
2980,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x25th.week,46.0
2981,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x26th.week,50.0
2982,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,x27th.week,50.0
2983,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x1st.week,87.0
2984,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x2nd.week,87.0
2985,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x3rd.week,94.0
2986,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x4th.week,91.0
2987,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x5th.week,75.0
2988,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x6th.week,68.0
2989,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x7th.week,65.0
2990,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x8th.week,86.0
2991,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x9th.week,62.0
2992,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x10th.week,70.0
2993,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x11th.week,74.0
2994,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x12th.week,70.0
2995,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x13th.week,70.0
2996,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x14th.week,80.0
2997,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x15th.week,82.0
2998,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x16th.week,87.0
2999,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x17th.week,90.0
3000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,x18th.week,96.0
3001,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x1st.week,95.0
3002,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x2nd.week,87.0
3003,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x3rd.week,80.0
3004,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x4th.week,80.0
3005,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x5th.week,77.0
3006,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x6th.week,87.0
3007,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x7th.week,91.0
3008,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x8th.week,91.0
3009,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,x9th.week,100.0
3010,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x1st.week,84.0
3011,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x2nd.week,84.0
3012,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x3rd.week,75.0
3013,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x4th.week,73.0
3014,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x5th.week,73.0
3015,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x6th.week,69.0
3016,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x7th.week,68.0
3017,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x8th.week,65.0
3018,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x9th.week,73.0
3019,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x10th.week,83.0
3020,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,x11th.week,92.0
3021,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x1st.week,85.0
3022,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x2nd.week,70.0
3023,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x3rd.week,52.0
3024,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x4th.week,36.0
3025,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x5th.week,27.0
3026,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x6th.week,21.0
3027,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x7th.week,15.0
3028,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x8th.week,13.0
3029,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x9th.week,12.0
3030,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x10th.week,8.0
3031,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x11th.week,5.0
3032,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x12th.week,5.0
3033,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x13th.week,5.0
3034,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x14th.week,6.0
3035,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x15th.week,5.0
3036,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x16th.week,4.0
3037,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x17th.week,6.0
3038,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x18th.week,8.0
3039,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x19th.week,11.0
3040,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x20th.week,14.0
3041,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x21st.week,14.0
3042,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x22nd.week,16.0
3043,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x23rd.week,18.0
3044,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x24th.week,21.0
3045,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x25th.week,26.0
3046,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x26th.week,39.0
3047,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,x27th.week,46.0
3048,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,x1st.week,84.0
3049,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,x2nd.week,83.0
3050,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,x3rd.week,83.0
3051,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,x4th.week,76.0
3052,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,x5th.week,86.0
3053,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,x6th.week,86.0
3054,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,x7th.week,88.0
3055,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,x8th.week,97.0
3056,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x1st.week,41.0
3057,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x2nd.week,23.0
3058,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x3rd.week,18.0
3059,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x4th.week,14.0
3060,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x5th.week,2.0
3061,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x6th.week,1.0
3062,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x7th.week,1.0
3063,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x8th.week,1.0
3064,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x9th.week,1.0
3065,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x10th.week,2.0
3066,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x11th.week,2.0
3067,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x12th.week,2.0
3068,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x13th.week,2.0
3069,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x14th.week,2.0
3070,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x15th.week,4.0
3071,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x16th.week,8.0
3072,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x17th.week,11.0
3073,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x18th.week,16.0
3074,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x19th.week,20.0
3075,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x20th.week,25.0
3076,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x21st.week,27.0
3077,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x22nd.week,27.0
3078,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x23rd.week,29.0
3079,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,x24th.week,44.0
3080,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x1st.week,82.0
3081,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x2nd.week,76.0
3082,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x3rd.week,76.0
3083,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x4th.week,70.0
3084,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x5th.week,82.0
3085,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x6th.week,81.0
3086,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x7th.week,74.0
3087,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x8th.week,80.0
3088,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x9th.week,76.0
3089,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x10th.week,76.0
3090,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x11th.week,73.0
3091,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x12th.week,74.0
3092,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x13th.week,87.0
3093,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x14th.week,83.0
3094,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x15th.week,89.0
3095,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x16th.week,93.0
3096,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x17th.week,94.0
3097,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x18th.week,94.0
3098,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x19th.week,91.0
3099,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,x20th.week,90.0
3100,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x1st.week,85.0
3101,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x2nd.week,76.0
3102,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x3rd.week,71.0
3103,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x4th.week,64.0
3104,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x5th.week,54.0
3105,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x6th.week,54.0
3106,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x7th.week,55.0
3107,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x8th.week,46.0
3108,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x9th.week,38.0
3109,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x10th.week,29.0
3110,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x11th.week,29.0
3111,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x12th.week,33.0
3112,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x13th.week,32.0
3113,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x14th.week,31.0
3114,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x15th.week,36.0
3115,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x16th.week,38.0
3116,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x17th.week,39.0
3117,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x18th.week,41.0
3118,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x19th.week,46.0
3119,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x20th.week,49.0
3120,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,x21st.week,48.0
3121,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x1st.week,70.0
3122,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x2nd.week,62.0
3123,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x3rd.week,56.0
3124,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x4th.week,43.0
3125,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x5th.week,39.0
3126,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x6th.week,33.0
3127,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x7th.week,26.0
3128,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x8th.week,26.0
3129,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x9th.week,26.0
3130,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x10th.week,31.0
3131,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x11th.week,32.0
3132,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x12th.week,31.0
3133,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x13th.week,38.0
3134,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x14th.week,38.0
3135,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x15th.week,52.0
3136,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x16th.week,57.0
3137,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x17th.week,64.0
3138,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x18th.week,73.0
3139,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x19th.week,81.0
3140,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,x20th.week,79.0
3141,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x1st.week,99.0
3142,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x2nd.week,94.0
3143,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x3rd.week,94.0
3144,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x4th.week,87.0
3145,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x5th.week,84.0
3146,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x6th.week,83.0
3147,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x7th.week,76.0
3148,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x8th.week,76.0
3149,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x9th.week,79.0
3150,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x10th.week,83.0
3151,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,x11th.week,91.0
3152,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x1st.week,81.0
3153,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x2nd.week,68.0
3154,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x3rd.week,44.0
3155,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x4th.week,16.0
3156,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x5th.week,11.0
3157,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x6th.week,9.0
3158,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x7th.week,8.0
3159,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x8th.week,7.0
3160,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x9th.week,8.0
3161,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x10th.week,7.0
3162,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x11th.week,8.0
3163,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x12th.week,8.0
3164,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x13th.week,6.0
3165,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x14th.week,6.0
3166,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x15th.week,5.0
3167,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x16th.week,5.0
3168,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x17th.week,5.0
3169,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x18th.week,5.0
3170,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x19th.week,4.0
3171,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x20th.week,6.0
3172,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x21st.week,10.0
3173,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x22nd.week,10.0
3174,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x23rd.week,11.0
3175,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x24th.week,20.0
3176,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x25th.week,22.0
3177,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x26th.week,27.0
3178,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x27th.week,34.0
3179,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,x28th.week,49.0
3180,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x1st.week,73.0
3181,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x2nd.week,62.0
3182,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x3rd.week,56.0
3183,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x4th.week,52.0
3184,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x5th.week,46.0
3185,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x6th.week,40.0
3186,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x7th.week,36.0
3187,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x8th.week,31.0
3188,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x9th.week,27.0
3189,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x10th.week,27.0
3190,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x11th.week,28.0
3191,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x12th.week,40.0
3192,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x13th.week,33.0
3193,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x14th.week,33.0
3194,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x15th.week,39.0
3195,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x16th.week,40.0
3196,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x17th.week,48.0
3197,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x18th.week,53.0
3198,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x19th.week,58.0
3199,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,x20th.week,62.0
3200,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x1st.week,94.0
3201,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x2nd.week,88.0
3202,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x3rd.week,85.0
3203,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x4th.week,78.0
3204,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x5th.week,78.0
3205,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x6th.week,73.0
3206,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x7th.week,84.0
3207,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x8th.week,86.0
3208,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x9th.week,90.0
3209,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x10th.week,97.0
3210,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,x11th.week,96.0
3211,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x1st.week,65.0
3212,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x2nd.week,32.0
3213,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x3rd.week,25.0
3214,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x4th.week,24.0
3215,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x5th.week,23.0
3216,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x6th.week,22.0
3217,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x7th.week,22.0
3218,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x8th.week,21.0
3219,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x9th.week,19.0
3220,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x10th.week,16.0
3221,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x11th.week,14.0
3222,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x12th.week,16.0
3223,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x13th.week,16.0
3224,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x14th.week,17.0
3225,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x15th.week,18.0
3226,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x16th.week,21.0
3227,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x17th.week,22.0
3228,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x18th.week,25.0
3229,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x19th.week,27.0
3230,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x20th.week,33.0
3231,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x21st.week,45.0
3232,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,x22nd.week,46.0
3233,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x1st.week,86.0
3234,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x2nd.week,81.0
3235,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x3rd.week,78.0
3236,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x4th.week,76.0
3237,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x5th.week,74.0
3238,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x6th.week,80.0
3239,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x7th.week,86.0
3240,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x8th.week,93.0
3241,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x9th.week,95.0
3242,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,x10th.week,95.0
3243,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,x1st.week,80.0
3244,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,x2nd.week,72.0
3245,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,x3rd.week,67.0
3246,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,x4th.week,60.0
3247,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,x5th.week,65.0
3248,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,x6th.week,73.0
